varname,LABEL,file,MEMNAME,picsure_type
SF_9I,SF-36 #9i. Tired,clinical_form11.csv,FORM11,continuous
SF_9J,SF-36 #9j. Health limited social act,clinical_form11.csv,FORM11,continuous
SF_10A,SF-36 #10a. Sick easier than others,clinical_form11.csv,FORM11,continuous
SF_10B,SF-36 #10b. As healthy as anybody,clinical_form11.csv,FORM11,continuous
SF_10C,SF-36 #10c. Expect health to get  worse,clinical_form11.csv,FORM11,continuous
SF_10D,SF-36 #10d. Health is excellent,clinical_form11.csv,FORM11,continuous
F_BEFOR,Filled out form before?,clinical_form11.csv,FORM11,continuous
COMPBY,Completed by,clinical_form11.csv,FORM11,continuous
UNDSTD,Understand / hear,clinical_form11.csv,FORM11,continuous
GHP5,General health perception (5),clinical_form11.csv,FORM11,continuous
PFI10,Physical function (PF-10),clinical_form11.csv,FORM11,continuous
RPI4,Role-Physical (P-4),clinical_form11.csv,FORM11,continuous
RMI3,Role-Emotional (E-3),clinical_form11.csv,FORM11,continuous
SFI2,Social (PE-2),clinical_form11.csv,FORM11,continuous
MHI5,General mental health (MH-5),clinical_form11.csv,FORM11,continuous
EFI4,Energy/fatigue (4),clinical_form11.csv,FORM11,continuous
PPAIN2,% Pain (2),clinical_form11.csv,FORM11,continuous
PGHP5,% General health perception (5),clinical_form11.csv,FORM11,continuous
PPFI10,% Physical function (PF-10),clinical_form11.csv,FORM11,continuous
PRPI4,% Role-Physical (P-4),clinical_form11.csv,FORM11,continuous
PRMI3,% Role-Emotional (E-3),clinical_form11.csv,FORM11,continuous
PSFI2,% Social (PE-2),clinical_form11.csv,FORM11,continuous
PMHI5,% General mental health (MH-5),clinical_form11.csv,FORM11,continuous
PEFI4,% Energy/fatigue (4),clinical_form11.csv,FORM11,continuous
MONTHS,,clinical_form11.csv,FORM11,continuous
N_QV,,clinical_form11.csv,FORM11,continuous
DRUG,,clinical_form11.csv,FORM11,categorical
PAIN2,,clinical_form11.csv,FORM11,continuous
PSF_2,,clinical_form11.csv,FORM11,continuous
RAND_ID,,clinical_form12.csv,FORM12,categorical
FORM,,clinical_form12.csv,FORM12,continuous
REV,,clinical_form12.csv,FORM12,continuous
VISIT,,clinical_form12.csv,FORM12,categorical
VIS,,clinical_form12.csv,FORM12,continuous
VIS_DT,Visit Date (days since enrollment),clinical_form12.csv,FORM12,continuous
TENS_02T,POMS # 2. Tense (T),clinical_form12.csv,FORM12,continuous
WORN_04F,POMS # 4. Worn out (F),clinical_form12.csv,FORM12,continuous
UNHA_05D,POMS # 5. Unhappy (D),clinical_form12.csv,FORM12,continuous
LIVE_07V,POMS # 7. Lively (V),clinical_form12.csv,FORM12,continuous
SAD__14D,POMS #14. Sad (D),clinical_form12.csv,FORM12,continuous
ACTV_15V,POMS #15. Active (V),clinical_form12.csv,FORM12,continuous
EDGE_16T,POMS #16. On edge (T),clinical_form12.csv,FORM12,continuous
BLUE_18D,POMS #18. Blue (D),clinical_form12.csv,FORM12,continuous
ENER_19V,POMS #19. Energetic (V),clinical_form12.csv,FORM12,continuous
HPLS_21D,POMS #21. Hopeless (D),clinical_form12.csv,FORM12,continuous
UNEA_26T,POMS #26. Uneasy (T),clinical_form12.csv,FORM12,continuous
REST_27T,POMS #27. Restless (T),clinical_form12.csv,FORM12,continuous
FATG_29F,POMS #29. Fatigued (F),clinical_form12.csv,FORM12,continuous
DISC_32D,POMS #32. Discouraged (D),clinical_form12.csv,FORM12,continuous
NERV_34T,POMS #34. Nervous (T),clinical_form12.csv,FORM12,continuous
MISR_36D,POMS #36. Miserable (D),clinical_form12.csv,FORM12,continuous
CHEE_38V,POMS #38. Cheerful (V),clinical_form12.csv,FORM12,continuous
EXHA_40F,POMS #40. Exhausted (F),clinical_form12.csv,FORM12,continuous
ANXI_41T,POMS #41. Anxious (T),clinical_form12.csv,FORM12,continuous
HELP_48D,POMS #48. Helpless (D),clinical_form12.csv,FORM12,continuous
WEAR_49F,"POMS #49, Weary (F)",clinical_form12.csv,FORM12,continuous
PEP__56V,POMS #56. Full of pep (V),clinical_form12.csv,FORM12,continuous
WRTH_58D,POMS #58. Worthless (D),clinical_form12.csv,FORM12,continuous
VIGO_63V,POMS #63. Vigorous (V),clinical_form12.csv,FORM12,continuous
BUSH_65F,POMS #65. Bushed (F),clinical_form12.csv,FORM12,continuous
LOLNOW,Ladder of life NOW,clinical_form12.csv,FORM12,continuous
LOL5YA,Ladder of life 5 years ago,clinical_form12.csv,FORM12,continuous
LOL5YH,Ladder of life 5 years hence,clinical_form12.csv,FORM12,continuous
COMPBY,Completed by,clinical_form12.csv,FORM12,continuous
UNDSTD,Understand / hear,clinical_form12.csv,FORM12,continuous
T,Tension-Anxiety,clinical_form12.csv,FORM12,continuous
S,Self-expectation,clinical_form12.csv,FORM12,continuous
D,Depression-Dejection,clinical_form12.csv,FORM12,continuous
V,Vigor,clinical_form12.csv,FORM12,continuous
F,Fatigue,clinical_form12.csv,FORM12,continuous
TMD,Total mood score (4-scale),clinical_form12.csv,FORM12,continuous
MONTHS,,clinical_form12.csv,FORM12,continuous
I,,clinical_form12.csv,FORM12,continuous
DRUG,,clinical_form12.csv,FORM12,continuous
N_QV,,clinical_form12.csv,FORM12,continuous
RAND_ID,,clinical_form14.csv,FORM14,categorical
FORM,,clinical_form14.csv,FORM14,continuous
REV,,clinical_form14.csv,FORM14,continuous
VISIT,,clinical_form14.csv,FORM14,categorical
VIS_DT,Visit Date (days since enrollment),clinical_form14.csv,FORM14,continuous
URBSUBRU,,clinical_form14.csv,FORM14,continuous
DISTANCE,,clinical_form14.csv,FORM14,continuous
MODE_TRS,,clinical_form14.csv,FORM14,continuous
TRIPTIME,,clinical_form14.csv,FORM14,continuous
RAND_ID,,clinical_form20.csv,FORM20,categorical
FORM,,clinical_form20.csv,FORM20,continuous
REV,,clinical_form20.csv,FORM20,continuous
VISIT,,clinical_form20.csv,FORM20,categorical
VIS,,clinical_form20.csv,FORM20,continuous
VIS_DT,Visit Date (days since enrollment),clinical_form20.csv,FORM20,continuous
BLOODS,,clinical_form20.csv,FORM20,categorical
NOVENA,,clinical_form20.csv,FORM20,categorical
PHLDIF,,clinical_form20.csv,FORM20,categorical
PATILL,,clinical_form20.csv,FORM20,categorical
PATREF,,clinical_form20.csv,FORM20,categorical
R_HEM,,clinical_form20.csv,FORM20,categorical
B_HEM,,clinical_form20.csv,FORM20,categorical
S_HEM,,clinical_form20.csv,FORM20,categorical
SERUM,,clinical_form20.csv,FORM20,categorical
CENTR,,clinical_form20.csv,FORM20,categorical
SLIDE,,clinical_form20.csv,FORM20,categorical
DIFVEN,,clinical_form20.csv,FORM20,categorical
HEMATO,,clinical_form20.csv,FORM20,categorical
FAINT,,clinical_form20.csv,FORM20,categorical
O_PROB,,clinical_form20.csv,FORM20,categorical
S_PROB,,clinical_form20.csv,FORM20,categorical
DR_VIS,,clinical_form20.csv,FORM20,categorical
WEIGHT,,clinical_form20.csv,FORM20,continuous
HAIR_L,,clinical_form20.csv,FORM20,categorical
SKIN_R,,clinical_form20.csv,FORM20,categorical
FEVER,,clinical_form20.csv,FORM20,categorical
NAUSEA,,clinical_form20.csv,FORM20,categorical
O_SX,,clinical_form20.csv,FORM20,categorical
S_SX,,clinical_form20.csv,FORM20,categorical
O_NARC,,clinical_form20.csv,FORM20,categorical
DEM,,clinical_form20.csv,FORM20,categorical
DEM_DO,,clinical_form20.csv,FORM20,continuous
DEM_DA,,clinical_form20.csv,FORM20,continuous
OXY,,clinical_form20.csv,FORM20,categorical
OXY_DO,,clinical_form20.csv,FORM20,continuous
OXY_DA,,clinical_form20.csv,FORM20,continuous
MOR,,clinical_form20.csv,FORM20,categorical
MOR_DO,,clinical_form20.csv,FORM20,continuous
MOR_DA,,clinical_form20.csv,FORM20,continuous
HYD,,clinical_form20.csv,FORM20,categorical
HYD_DO,,clinical_form20.csv,FORM20,continuous
HYD_DA,,clinical_form20.csv,FORM20,continuous
COD,,clinical_form20.csv,FORM20,categorical
COD_DO,,clinical_form20.csv,FORM20,continuous
COD_DA,,clinical_form20.csv,FORM20,continuous
OR1,,clinical_form20.csv,FORM20,categorical
OR1_DO,,clinical_form20.csv,FORM20,continuous
OR1_DA,,clinical_form20.csv,FORM20,continuous
OR2,,clinical_form20.csv,FORM20,categorical
OR2_DO,,clinical_form20.csv,FORM20,continuous
OR2_DA,,clinical_form20.csv,FORM20,continuous
RET_RX,,clinical_form20.csv,FORM20,categorical
RX_NO1,,clinical_form20.csv,FORM20,continuous
RX_FV1,,clinical_form20.csv,FORM20,continuous
RX_CT1,,clinical_form20.csv,FORM20,continuous
RX_NO2,,clinical_form20.csv,FORM20,continuous
RX_FV2,,clinical_form20.csv,FORM20,continuous
RX_CT2,,clinical_form20.csv,FORM20,continuous
RX_NO3,,clinical_form20.csv,FORM20,continuous
RX_FV3,,clinical_form20.csv,FORM20,continuous
RX_CT3,,clinical_form20.csv,FORM20,continuous
RX_NO4,,clinical_form20.csv,FORM20,continuous
RX_FV4,,clinical_form20.csv,FORM20,continuous
RX_CT4,,clinical_form20.csv,FORM20,continuous
RX_NO5,,clinical_form20.csv,FORM20,continuous
RX_FV5,,clinical_form20.csv,FORM20,continuous
RX_CT5,,clinical_form20.csv,FORM20,continuous
RX_NO6,,clinical_form20.csv,FORM20,continuous
RX_FV6,,clinical_form20.csv,FORM20,continuous
RX_CT6,,clinical_form20.csv,FORM20,continuous
RX_OK,,clinical_form20.csv,FORM20,categorical
RXDISP,,clinical_form20.csv,FORM20,categorical
TELEPH,,clinical_form20.csv,FORM20,categorical
CASHDI,,clinical_form20.csv,FORM20,continuous
CASHTR,,clinical_form20.csv,FORM20,continuous
CASHTE,,clinical_form20.csv,FORM20,continuous
FVTRAN,,clinical_form20.csv,FORM20,categorical
CHTRAN,,clinical_form20.csv,FORM20,categorical
PREG,,clinical_form20.csv,FORM20,categorical
PROTEC,,clinical_form20.csv,FORM20,categorical
TXINTC,,clinical_form20.csv,FORM20,categorical
TXINTD,,clinical_form20.csv,FORM20,continuous
TXINTR,,clinical_form20.csv,FORM20,categorical
P_STOP,,clinical_form20.csv,FORM20,categorical
FEN,,clinical_form20.csv,FORM20,continuous
FEN_DO,,clinical_form20.csv,FORM20,continuous
TK_TIM,Last took study tx (days),clinical_form20.csv,FORM20,continuous
SCH_BL,,clinical_form20.csv,FORM20,continuous
TH_PHL,,clinical_form20.csv,FORM20,continuous
DEM_NA,,clinical_form20.csv,FORM20,continuous
OXY_NA,,clinical_form20.csv,FORM20,continuous
MOR_NA,,clinical_form20.csv,FORM20,continuous
HYD_NA,,clinical_form20.csv,FORM20,continuous
COD_NA,,clinical_form20.csv,FORM20,continuous
OR1_NA,,clinical_form20.csv,FORM20,continuous
OR2_NA,,clinical_form20.csv,FORM20,continuous
RAND_ID,,clinical_form22.csv,FORM22,categorical
FORM,,clinical_form22.csv,FORM22,continuous
REV,,clinical_form22.csv,FORM22,continuous
VISIT,,clinical_form22.csv,FORM22,categorical
VIS,,clinical_form22.csv,FORM22,continuous
VIS_DT,Visit Date (days since enrollment),clinical_form22.csv,FORM22,continuous
CONTDT,Continued Date (days since enrollemnt),clinical_form22.csv,FORM22,continuous
WHOCON,,clinical_form22.csv,FORM22,continuous
WHYMIS,,clinical_form22.csv,FORM22,continuous
TELCHG,,clinical_form22.csv,FORM22,categorical
TRANSF,F22/1/6A Transfusion this FV,clinical_form22.csv,FORM22,continuous
CHTRAN,F22/1/6B Chronic transfusion,clinical_form22.csv,FORM22,continuous
PREG,F22/1/6C Pregnancy,clinical_form22.csv,FORM22,continuous
RAND_ID,,clinical_form23.csv,FORM23,categorical
FORM,,clinical_form23.csv,FORM23,continuous
REV,,clinical_form23.csv,FORM23,continuous
VISIT,,clinical_form23.csv,FORM23,categorical
VIS,,clinical_form23.csv,FORM23,continuous
VIS_DT,Visit Date (days since enrollment),clinical_form23.csv,FORM23,continuous
PROTEC,,clinical_form23.csv,FORM23,continuous
CHR_TR,,clinical_form23.csv,FORM23,continuous
TRANSF,,clinical_form23.csv,FORM23,continuous
PREGNT,,clinical_form23.csv,FORM23,continuous
IMMUNO,,clinical_form23.csv,FORM23,continuous
RADTHE,,clinical_form23.csv,FORM23,continuous
OXY_30,,clinical_form23.csv,FORM23,continuous
THEOPH,,clinical_form23.csv,FORM23,continuous
ANTSC,,clinical_form23.csv,FORM23,continuous
INFECT,,clinical_form23.csv,FORM23,continuous
PULSE,Pulse,clinical_form23.csv,FORM23,continuous
SBP,,clinical_form23.csv,FORM23,continuous
DBP,,clinical_form23.csv,FORM23,continuous
RESPRATE,Respirations/minute,clinical_form23.csv,FORM23,continuous
TEMP,Temperature (C),clinical_form23.csv,FORM23,continuous
WEIGHT,Weight (k),clinical_form23.csv,FORM23,continuous
HEIGHT,Height (cm),clinical_form23.csv,FORM23,continuous
SCLERAL,Scleral icterus,clinical_form23.csv,FORM23,categorical
LYMP_CER,Cervical lymphadenopathy,clinical_form23.csv,FORM23,categorical
LYMP_ANC,Axillary lymphadenopathy,clinical_form23.csv,FORM23,categorical
LYMP_GRN,Groin lymphadenopathy,clinical_form23.csv,FORM23,categorical
LYMP_OTH,Lymphadenopathy-Other,clinical_form23.csv,FORM23,categorical
LUNGCLR,Lung fields clear,clinical_form23.csv,FORM23,categorical
SINUS,Sinus rhythm,clinical_form23.csv,FORM23,categorical
S3GALLOP,S3 gallop,clinical_form23.csv,FORM23,categorical
MURMURS,Murmurs,clinical_form23.csv,FORM23,categorical
MURMTYPE,Murmur type,clinical_form23.csv,FORM23,categorical
LIVER,Liver span (cm),clinical_form23.csv,FORM23,continuous
LIV_RUQ,RUQ tenderness,clinical_form23.csv,FORM23,categorical
LIV_RLQ,RLQ tenderness,clinical_form23.csv,FORM23,categorical
LIV_LUQ,LUQ tenderness,clinical_form23.csv,FORM23,categorical
LIV_LLQ,LLQ tenderness,clinical_form23.csv,FORM23,categorical
SKINULCR,New skin ulcers,clinical_form23.csv,FORM23,categorical
EDEMA,Edema (extremities),clinical_form23.csv,FORM23,categorical
FISTULA,Pitting,clinical_form23.csv,FORM23,categorical
OLDULCRS,Old ulcer scars,clinical_form23.csv,FORM23,categorical
HERPZ_HX,Herpes zoster,clinical_form23.csv,FORM23,continuous
HERPS_HX,Herpes simplex,clinical_form23.csv,FORM23,continuous
CHPOX_HX,Chicken pox,clinical_form23.csv,FORM23,continuous
CHST_HX,Chest symdrome,clinical_form23.csv,FORM23,continuous
STROK_HX,Stroke,clinical_form23.csv,FORM23,continuous
CHF_HX,Congestive heart failure,clinical_form23.csv,FORM23,continuous
CPF_HX,Chronic pulmon failure,clinical_form23.csv,FORM23,continuous
OSTEO_HX,Osteomyelitis,clinical_form23.csv,FORM23,continuous
ULCR_HX,Leg ulcer,clinical_form23.csv,FORM23,continuous
CHOL_HX,Cholecystectomy,clinical_form23.csv,FORM23,continuous
NECF_HX,Necrosis of femur,clinical_form23.csv,FORM23,continuous
NECH_HX,Necrosis of humerus,clinical_form23.csv,FORM23,continuous
SKIN_HX,Skin abnormality,clinical_form23.csv,FORM23,continuous
HRLOS_HX,Hair loss,clinical_form23.csv,FORM23,continuous
GIDIS_HX,GI disturbance,clinical_form23.csv,FORM23,continuous
INDIG_HX,Indigestion,clinical_form23.csv,FORM23,continuous
NEOP_HX,Neoplasms,clinical_form23.csv,FORM23,continuous
BLEED_HX,Bleeding tendency,clinical_form23.csv,FORM23,continuous
HEMAT_HX,Hematuria,clinical_form23.csv,FORM23,continuous
PRIAP_HX,Priapism,clinical_form23.csv,FORM23,continuous
IMPOT_HX,Impotence,clinical_form23.csv,FORM23,continuous
DIURETIC,Diuretics,clinical_form23.csv,FORM23,continuous
ANTIHYP,Antihypertensives,clinical_form23.csv,FORM23,continuous
ASPIRIN,Aspirin,clinical_form23.csv,FORM23,continuous
NSAID,,clinical_form23.csv,FORM23,continuous
ANTICONV,Anticonvulsants,clinical_form23.csv,FORM23,continuous
HISTAM,Histamine H2 receptor antagonist,clinical_form23.csv,FORM23,continuous
IRON,Iron medication,clinical_form23.csv,FORM23,continuous
BIRTHCON,Birth control pill,clinical_form23.csv,FORM23,continuous
ACETAMIN,Acetaminophen,clinical_form23.csv,FORM23,continuous
BENZOD,Benzodiazapine,clinical_form23.csv,FORM23,continuous
THEOPHYL,Theophylline,clinical_form23.csv,FORM23,continuous
CBLK,Ca channel blocker,clinical_form23.csv,FORM23,continuous
ANDROG,Androgen,clinical_form23.csv,FORM23,continuous
DEPOPRO,Depoprovera,clinical_form23.csv,FORM23,continuous
NORPLANT,Levonorgestrel,clinical_form23.csv,FORM23,continuous
ESTROG,Estrogen,clinical_form23.csv,FORM23,continuous
FLUOXET,Fluoxetine,clinical_form23.csv,FORM23,continuous
NEUROLEP,Neuroleptic,clinical_form23.csv,FORM23,continuous
ANTIDEPR,Antidepressant,clinical_form23.csv,FORM23,continuous
OTHR_MED,Other medication,clinical_form23.csv,FORM23,continuous
OTHR_RMK,,clinical_form23.csv,FORM23,categorical
MOS,,clinical_form23.csv,FORM23,continuous
bmi,Body Mass Index (BMI),clinical_form23.csv,FORM23,continuous
RAND_ID,,clinical_form25.csv,FORM25,categorical
FORM,,clinical_form25.csv,FORM25,continuous
REV,,clinical_form25.csv,FORM25,continuous
VISIT,,clinical_form25.csv,FORM25,categorical
VIS,,clinical_form25.csv,FORM25,continuous
SCH_CONT,,clinical_form25.csv,FORM25,continuous
MD_OFF,,clinical_form25.csv,FORM25,continuous
EMER_F,,clinical_form25.csv,FORM25,continuous
MSHCL,,clinical_form25.csv,FORM25,continuous
IN_PAT,,clinical_form25.csv,FORM25,continuous
PRES_DT,Presentation Date (days since enrollment),clinical_form25.csv,FORM25,continuous
PREGNT,,clinical_form25.csv,FORM25,continuous
NEUR_SYS,,clinical_form25.csv,FORM25,continuous
PULM_SYS,,clinical_form25.csv,FORM25,continuous
CARD_SYS,,clinical_form25.csv,FORM25,continuous
URIN_SYS,,clinical_form25.csv,FORM25,continuous
OB_SYS,,clinical_form25.csv,FORM25,continuous
GI_SYS,,clinical_form25.csv,FORM25,continuous
SKIN_SYS,,clinical_form25.csv,FORM25,continuous
ENT_SYS,,clinical_form25.csv,FORM25,continuous
OTHR_SYS,,clinical_form25.csv,FORM25,continuous
SPEC_SYS,,clinical_form25.csv,FORM25,categorical
SYMPTOMS,,clinical_form25.csv,FORM25,continuous
PAIN,,clinical_form25.csv,FORM25,continuous
DISTRES,,clinical_form25.csv,FORM25,continuous
SWEAT,,clinical_form25.csv,FORM25,continuous
NAUSEA,,clinical_form25.csv,FORM25,continuous
VOMIT,,clinical_form25.csv,FORM25,continuous
HAIRLOS,,clinical_form25.csv,FORM25,continuous
SKINRSH,,clinical_form25.csv,FORM25,continuous
BLEED,,clinical_form25.csv,FORM25,continuous
INFECT,,clinical_form25.csv,FORM25,continuous
FEVER,,clinical_form25.csv,FORM25,continuous
COUGH,,clinical_form25.csv,FORM25,continuous
RESP,,clinical_form25.csv,FORM25,continuous
OTH_SYM,,clinical_form25.csv,FORM25,continuous
SPEC_SYM,,clinical_form25.csv,FORM25,categorical
ONSET,,clinical_form25.csv,FORM25,continuous
DAY_HR,,clinical_form25.csv,FORM25,continuous
SYM_DAYS,,clinical_form25.csv,FORM25,continuous
SYM_HRS,,clinical_form25.csv,FORM25,continuous
EVALUATE,,clinical_form25.csv,FORM25,continuous
PULSE,,clinical_form25.csv,FORM25,continuous
SBP,,clinical_form25.csv,FORM25,continuous
DBP,,clinical_form25.csv,FORM25,continuous
RESPRATE,,clinical_form25.csv,FORM25,continuous
TEMP2,,clinical_form25.csv,FORM25,continuous
CEL_FAR,,clinical_form25.csv,FORM25,continuous
TEMPSITE,,clinical_form25.csv,FORM25,continuous
SCL_ICT,,clinical_form25.csv,FORM25,continuous
LABCOLL,,clinical_form25.csv,FORM25,continuous
LAB_PERF,,clinical_form25.csv,FORM25,continuous
RAD_PERF,,clinical_form25.csv,FORM25,continuous
URN_PERF,,clinical_form25.csv,FORM25,continuous
TREATED,,clinical_form25.csv,FORM25,continuous
SC_FACIL,,clinical_form25.csv,FORM25,continuous
ORAL_NAR,,clinical_form25.csv,FORM25,continuous
DEM_ORL,,clinical_form25.csv,FORM25,continuous
OXY_ORL,,clinical_form25.csv,FORM25,continuous
MOR_ORL,,clinical_form25.csv,FORM25,continuous
DIL_ORL,,clinical_form25.csv,FORM25,continuous
COD_ORL,,clinical_form25.csv,FORM25,continuous
FENPAT,,clinical_form25.csv,FORM25,continuous
DEM_DOSO,,clinical_form25.csv,FORM25,continuous
OXY_DOSO,,clinical_form25.csv,FORM25,continuous
MOR_DOSO,,clinical_form25.csv,FORM25,continuous
DIL_DOSO,,clinical_form25.csv,FORM25,continuous
COD_DOSO,,clinical_form25.csv,FORM25,continuous
OR1_DOSO,,clinical_form25.csv,FORM25,continuous
OR2_DOSO,,clinical_form25.csv,FORM25,continuous
FEN_DOS,,clinical_form25.csv,FORM25,continuous
DEM_DAO,,clinical_form25.csv,FORM25,continuous
OXY_DAO,,clinical_form25.csv,FORM25,continuous
MOR_DAO,,clinical_form25.csv,FORM25,continuous
DIL_DAO,,clinical_form25.csv,FORM25,continuous
COD_DAO,,clinical_form25.csv,FORM25,continuous
OR1_DAO,,clinical_form25.csv,FORM25,continuous
OR2_DAO,,clinical_form25.csv,FORM25,continuous
FEN_DA,,clinical_form25.csv,FORM25,continuous
DEM_O_NA,,clinical_form25.csv,FORM25,continuous
OXY_O_NA,,clinical_form25.csv,FORM25,continuous
MOR_O_NA,,clinical_form25.csv,FORM25,continuous
DIL_O_NA,,clinical_form25.csv,FORM25,continuous
COD_O_NA,,clinical_form25.csv,FORM25,continuous
FEN_NA,,clinical_form25.csv,FORM25,continuous
OR1_NA,,clinical_form25.csv,FORM25,continuous
OR2_NA,,clinical_form25.csv,FORM25,continuous
OR1_RMK,,clinical_form25.csv,FORM25,categorical
OR2_RMK,,clinical_form25.csv,FORM25,categorical
NSAID,,clinical_form25.csv,FORM25,continuous
KETOR,,clinical_form25.csv,FORM25,continuous
KETDOS,,clinical_form25.csv,FORM25,continuous
KET_NA,,clinical_form25.csv,FORM25,continuous
KET_DA,,clinical_form25.csv,FORM25,continuous
NS1_RMK,,clinical_form25.csv,FORM25,categorical
NS1_DOS,,clinical_form25.csv,FORM25,continuous
NS1_NA,,clinical_form25.csv,FORM25,continuous
NS1_DA,,clinical_form25.csv,FORM25,continuous
PAR_NAR,,clinical_form25.csv,FORM25,continuous
DEM_PAR,,clinical_form25.csv,FORM25,continuous
MOR_PAR,,clinical_form25.csv,FORM25,continuous
DIL_PAR,,clinical_form25.csv,FORM25,continuous
DEM_DOSP,,clinical_form25.csv,FORM25,continuous
MOR_DOSP,,clinical_form25.csv,FORM25,continuous
DIL_DOSP,,clinical_form25.csv,FORM25,continuous
DEM_RTE,,clinical_form25.csv,FORM25,continuous
MOR_RTE,,clinical_form25.csv,FORM25,continuous
DIL_RTE,,clinical_form25.csv,FORM25,continuous
DEM_DAP,,clinical_form25.csv,FORM25,continuous
MOR_DAP,,clinical_form25.csv,FORM25,continuous
DIL_DAP,,clinical_form25.csv,FORM25,continuous
DEM_P_NA,,clinical_form25.csv,FORM25,continuous
MOR_P_NA,,clinical_form25.csv,FORM25,continuous
DIL_P_NA,,clinical_form25.csv,FORM25,continuous
PA1_RMK,,clinical_form25.csv,FORM25,categorical
PA1_DOSP,,clinical_form25.csv,FORM25,continuous
PA1_RTE,,clinical_form25.csv,FORM25,continuous
PA1_DAP,,clinical_form25.csv,FORM25,continuous
PA1_NA,,clinical_form25.csv,FORM25,continuous
PA2_RMK,,clinical_form25.csv,FORM25,categorical
PA2_DOSP,,clinical_form25.csv,FORM25,continuous
PA2_RTE,,clinical_form25.csv,FORM25,continuous
PA2_DAP,,clinical_form25.csv,FORM25,continuous
PA2_NA,,clinical_form25.csv,FORM25,continuous
ANTBIOT,,clinical_form25.csv,FORM25,continuous
AB1_RMK,,clinical_form25.csv,FORM25,categorical
AB1_DOS,,clinical_form25.csv,FORM25,continuous
AB1_UNIT,,clinical_form25.csv,FORM25,continuous
AB1_RTE,,clinical_form25.csv,FORM25,continuous
AB2_RMK,,clinical_form25.csv,FORM25,categorical
AB2_DOS,,clinical_form25.csv,FORM25,continuous
AB2_UNIT,,clinical_form25.csv,FORM25,continuous
AB2_RTE,,clinical_form25.csv,FORM25,continuous
UNTBL,,clinical_form25.csv,FORM25,continuous
IVFLUID,,clinical_form25.csv,FORM25,continuous
TRANSFUS,,clinical_form25.csv,FORM25,continuous
DISPOSTN,,clinical_form25.csv,FORM25,continuous
ACTIVITY,,clinical_form25.csv,FORM25,continuous
SPEC_REF,,clinical_form25.csv,FORM25,continuous
NEUR_REF,,clinical_form25.csv,FORM25,continuous
PULM_REF,,clinical_form25.csv,FORM25,continuous
CARD_REF,,clinical_form25.csv,FORM25,continuous
URIN_REF,,clinical_form25.csv,FORM25,continuous
OB_REF,,clinical_form25.csv,FORM25,continuous
GI_REF,,clinical_form25.csv,FORM25,continuous
BONE_REF,,clinical_form25.csv,FORM25,continuous
SKIN_REF,,clinical_form25.csv,FORM25,continuous
ENT_REF,,clinical_form25.csv,FORM25,continuous
OTH_REF,,clinical_form25.csv,FORM25,continuous
MED1_RMK,,clinical_form25.csv,FORM25,categorical
MED2_RMK,,clinical_form25.csv,FORM25,categorical
MED3_RMK,,clinical_form25.csv,FORM25,categorical
DISC_DT,Disc Date (days since enrollment),clinical_form25.csv,FORM25,continuous
DOCUMNTS,,clinical_form25.csv,FORM25,continuous
NOTE_DOC,,clinical_form25.csv,FORM25,continuous
NOTE_CC,,clinical_form25.csv,FORM25,continuous
ER_DOC,,clinical_form25.csv,FORM25,continuous
ER_CC,,clinical_form25.csv,FORM25,continuous
HD_DOC,,clinical_form25.csv,FORM25,continuous
HD_CC,,clinical_form25.csv,FORM25,continuous
MD_DOC,,clinical_form25.csv,FORM25,continuous
MD_CC,,clinical_form25.csv,FORM25,continuous
NURS_DOC,,clinical_form25.csv,FORM25,continuous
NURS_CC,,clinical_form25.csv,FORM25,continuous
RAD_DOC,,clinical_form25.csv,FORM25,continuous
RAD_CC,,clinical_form25.csv,FORM25,continuous
MICR_DOC,,clinical_form25.csv,FORM25,continuous
MICR_CC,,clinical_form25.csv,FORM25,continuous
HEM_DOC,,clinical_form25.csv,FORM25,continuous
HEM_CC,,clinical_form25.csv,FORM25,continuous
CHEM_DOC,,clinical_form25.csv,FORM25,continuous
CHEM_CC,,clinical_form25.csv,FORM25,continuous
URIN_DOC,,clinical_form25.csv,FORM25,continuous
URIN_CC,,clinical_form25.csv,FORM25,continuous
NAR_DOC,,clinical_form25.csv,FORM25,continuous
NAR_CC,,clinical_form25.csv,FORM25,continuous
OTH_DOC,,clinical_form25.csv,FORM25,continuous
OTH_CC,,clinical_form25.csv,FORM25,continuous
OTH_RMK7,,clinical_form25.csv,FORM25,categorical
PRES_HR,,clinical_form25.csv,FORM25,continuous
PRES_MI,,clinical_form25.csv,FORM25,continuous
PA1_PAR,,clinical_form25.csv,FORM25,continuous
PA2_PAR,,clinical_form25.csv,FORM25,continuous
DISC_HR,,clinical_form25.csv,FORM25,continuous
DISC_MI,,clinical_form25.csv,FORM25,continuous
IOCOTH,,clinical_form25.csv,FORM25,continuous
TIME1,,clinical_form25.csv,FORM25,continuous
TIME2,,clinical_form25.csv,FORM25,continuous
PRESDATI,Presentation Date (days since enrollment + time),clinical_form25.csv,FORM25,continuous
DISCDATI,Disc Date (days since enrollment + time),clinical_form25.csv,FORM25,continuous
DURATION,,clinical_form25.csv,FORM25,categorical
N_V_D,,clinical_form25.csv,FORM25,continuous
DIZ_HEAD,,clinical_form25.csv,FORM25,continuous
PRIAP,,clinical_form25.csv,FORM25,continuous
